,date,capacity,turnover,open,high,low,close,change,transaction
151,2025-04-23,8583857,428328718,49.8,50.3,49.4,49.9,1.55,5272
152,2025-04-24,8757828,441305372,50.5,50.9,49.8,50.4,0.5,5201
153,2025-04-25,10073378,520080061,51.9,52.3,51.2,51.4,1.0,6361
154,2025-04-28,6268045,325597660,51.8,52.4,51.5,52.0,0.6,4320
155,2025-04-29,8572333,452041287,52.3,53.4,51.8,53.2,1.2,6273
156,2025-04-30,14192120,755715586,54.0,54.2,52.4,52.5,-0.7,8233
157,2025-05-02,9870017,527806847,53.4,53.9,53.0,53.7,1.2,5765
158,2025-05-05,16914406,871171037,54.0,54.0,49.95,50.9,-2.8,9303
159,2025-05-06,6847752,353263761,50.5,52.1,50.5,51.9,1.0,4015
160,2025-05-07,4657621,241156108,52.1,52.3,51.3,51.8,-0.1,2971
161,2025-05-08,6103835,320589613,52.5,52.9,52.1,52.6,0.8,3861
162,2025-05-09,44857847,2473957813,55.0,56.8,54.0,54.2,1.6,25013
163,2025-05-12,12855646,700646134,54.7,55.0,54.1,54.4,0.2,8733
164,2025-05-13,19829279,1095242905,55.6,56.0,54.5,55.5,1.1,10095
165,2025-05-14,31643583,1797491065,56.8,57.5,56.1,57.2,1.7,17615
166,2025-05-15,101548253,6271388629,57.5,62.9,57.2,61.5,4.3,41548
167,2025-05-16,133906833,8446572598,62.1,65.0,61.5,62.0,0.5,72127
168,2025-05-19,35885022,2167378954,61.2,62.0,59.5,59.5,-2.5,23534
169,2025-05-20,38155994,2293270313,60.4,61.5,58.4,58.7,-0.8,22140
170,2025-05-21,22512525,1321831078,58.9,59.3,58.0,59.1,0.4,13371
171,2025-05-22,17733678,1054060431,58.5,61.2,58.2,61.1,2.0,10547
172,2025-05-23,22932197,1386399030,61.1,61.3,59.6,59.6,-1.5,12685
173,2025-05-26,85893362,5374319364,59.9,63.8,59.6,62.9,3.3,43760
174,2025-05-27,89564572,5615635244,63.1,64.2,61.0,61.0,-1.9,47869
175,2025-05-28,42450257,2570054833,62.3,62.6,59.2,59.6,-1.4,22482
176,2025-05-29,21753868,1305143578,60.6,61.0,59.4,59.7,0.1,11822
